"Reporter_Country_Code","Reporter_Countries","Partner_Country_Code","Partner_Countries","Item_Code","Item","Element_Code","Element","Unit","Y2020"
230,"Ukraine",217,"Togo",867,"Meat, cattle",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",870,"Meat, cattle, boneless (beef & veal)",5922,"Export Value","1000 US$",3
230,"Ukraine",217,"Togo",1058,"Meat, chicken",5922,"Export Value","1000 US$",384
230,"Ukraine",217,"Togo",1061,"Meat, chicken, canned",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",1041,"Meat, pig sausages",5922,"Export Value","1000 US$",2
230,"Ukraine",217,"Togo",1042,"Meat, pig, preparations",5922,"Export Value","1000 US$",1
230,"Ukraine",217,"Togo",1038,"Meat, pork",5922,"Export Value","1000 US$",2
230,"Ukraine",217,"Togo",568,"Melons, other (inc.cantaloupes)",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",898,"Milk, skimmed dried",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",889,"Milk, whole condensed",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",897,"Milk, whole dried",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",882,"Milk, whole fresh cow",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",114,"Mixes and doughs",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",449,"Mushrooms and truffles",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",451,"Mushrooms, canned",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",235,"Nuts, prepared (exc. groundnuts)",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",76,"Oats rolled",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",868,"Offals, edible, cattle",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",244,"Oil, groundnut",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",274,"Oil, olive residues",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",268,"Oil, sunflower",5922,"Export Value","1000 US$",1939
230,"Ukraine",217,"Togo",340,"Oil, vegetable origin nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",262,"Olives preserved",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",403,"Onions, dry",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",490,"Oranges",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",22,"Pastry",5922,"Export Value","1000 US$",1
230,"Ukraine",217,"Togo",187,"Peas, dry",5922,"Export Value","1000 US$",1608
230,"Ukraine",217,"Togo",687,"Pepper (piper spp.)",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",575,"Pineapples canned",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",537,"Plums dried (prunes)",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",296,"Poppy seed",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",116,"Potatoes",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",118,"Potatoes, frozen",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",561,"Raisins",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",31,"Rice, milled",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",30,"Rice, paddy (rice milled equivalent)",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",239,"Soya sauce",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",723,"Spices nes",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",373,"Spinach",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",168,"Sugar confectionery",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",164,"Sugar refined",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",448,"Sweet corn prep or preserved",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",495,"Tangerines, mandarins, clementines, satsumas",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",667,"Tea",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",388,"Tomatoes",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",392,"Tomatoes, peeled",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",471,"Vegetables in vinegar",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",463,"Vegetables, fresh nes",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",473,"Vegetables, frozen",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",472,"Vegetables, preserved nes",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",110,"Wafers",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",232,"Walnuts, shelled",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",567,"Watermelons",5922,"Export Value","1000 US$",0
230,"Ukraine",217,"Togo",631,"Waters,ice etc",5922,"Export Value","1000 US$",1
230,"Ukraine",217,"Togo",890,"Whey, condensed",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",900,"Whey, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",564,"Wine",5922,"Export Value","1000 US$",NA
230,"Ukraine",217,"Togo",892,"Yoghurt, concentrated or not",5922,"Export Value","1000 US$",0
230,"Ukraine",220,"Trinidad and Tobago",711,"Anise, badian, fennel, coriander",5922,"Export Value","1000 US$",13
230,"Ukraine",220,"Trinidad and Tobago",634,"Beverages, distilled alcoholic",5922,"Export Value","1000 US$",NA
230,"Ukraine",220,"Trinidad and Tobago",115,"Food preparations, flour, malt extract",5922,"Export Value","1000 US$",236
230,"Ukraine",220,"Trinidad and Tobago",172,"Glucose and dextrose",5922,"Export Value","1000 US$",113
230,"Ukraine",220,"Trinidad and Tobago",889,"Milk, whole condensed",5922,"Export Value","1000 US$",282
230,"Ukraine",220,"Trinidad and Tobago",79,"Millet",5922,"Export Value","1000 US$",8
230,"Ukraine",220,"Trinidad and Tobago",268,"Oil, sunflower",5922,"Export Value","1000 US$",NA
230,"Ukraine",220,"Trinidad and Tobago",187,"Peas, dry",5922,"Export Value","1000 US$",51
230,"Ukraine",222,"Tunisia",711,"Anise, badian, fennel, coriander",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",44,"Barley",5922,"Export Value","1000 US$",61039
230,"Ukraine",222,"Tunisia",176,"Beans, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",414,"Beans, green",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",633,"Beverages, non alcoholic",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",17,"Bran, wheat",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",886,"Butter, cow milk",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",238,"Cake, soybeans",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",269,"Cake, sunflower",5922,"Export Value","1000 US$",159
230,"Ukraine",222,"Tunisia",101,"Canary seed",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",230,"Cashew nuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",41,"Cereals, breakfast",5922,"Export Value","1000 US$",15
230,"Ukraine",222,"Tunisia",191,"Chick peas",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",666,"Chocolate products nes",5922,"Export Value","1000 US$",5
230,"Ukraine",222,"Tunisia",828,"Cigarettes",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",885,"Cream fresh",5922,"Export Value","1000 US$",2
230,"Ukraine",222,"Tunisia",654,"Dregs from brewing, distillation",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",1064,"Eggs, dried",5922,"Export Value","1000 US$",460
230,"Ukraine",222,"Tunisia",1063,"Eggs, liquid",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",58,"Flour, maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",16,"Flour, wheat",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",115,"Food preparations, flour, malt extract",5922,"Export Value","1000 US$",520
230,"Ukraine",222,"Tunisia",653,"Food wastes",5922,"Export Value","1000 US$",13
230,"Ukraine",222,"Tunisia",172,"Glucose and dextrose",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",1182,"Honey, natural",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",333,"Linseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",56,"Maize",5922,"Export Value","1000 US$",91569
230,"Ukraine",222,"Tunisia",898,"Milk, skimmed dried",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",889,"Milk, whole condensed",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",882,"Milk, whole fresh cow",5922,"Export Value","1000 US$",3
230,"Ukraine",222,"Tunisia",79,"Millet",5922,"Export Value","1000 US$",2
230,"Ukraine",222,"Tunisia",76,"Oats rolled",5922,"Export Value","1000 US$",495
230,"Ukraine",222,"Tunisia",60,"Oil, maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",237,"Oil, soybean",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",268,"Oil, sunflower",5922,"Export Value","1000 US$",5770
230,"Ukraine",222,"Tunisia",339,"Oilseeds nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",22,"Pastry",5922,"Export Value","1000 US$",1
230,"Ukraine",222,"Tunisia",187,"Peas, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",843,"Pet food",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",270,"Rapeseed",5922,"Export Value","1000 US$",10
230,"Ukraine",222,"Tunisia",71,"Rye",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",236,"Soybeans",5922,"Export Value","1000 US$",2162
230,"Ukraine",222,"Tunisia",168,"Sugar confectionery",5922,"Export Value","1000 US$",2
230,"Ukraine",222,"Tunisia",164,"Sugar refined",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",267,"Sunflower seed",5922,"Export Value","1000 US$",11
230,"Ukraine",222,"Tunisia",460,"Vegetables, fresh or dried products nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",232,"Walnuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",222,"Walnuts, with shell",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",631,"Waters,ice etc",5922,"Export Value","1000 US$",NA
230,"Ukraine",222,"Tunisia",15,"Wheat",5922,"Export Value","1000 US$",194377
230,"Ukraine",222,"Tunisia",900,"Whey, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",862,"Alfalfa meal and pellets",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1171,"Animals live nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1169,"Animals, live, non-food",5922,"Export Value","1000 US$",6
230,"Ukraine",223,"Turkey",711,"Anise, badian, fennel, coriander",5922,"Export Value","1000 US$",128
230,"Ukraine",223,"Turkey",515,"Apples",5922,"Export Value","1000 US$",62
230,"Ukraine",223,"Turkey",526,"Apricots",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",527,"Apricots, dry",5922,"Export Value","1000 US$",25
230,"Ukraine",223,"Turkey",572,"Avocados",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1039,"Bacon and ham",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",486,"Bananas",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",44,"Barley",5922,"Export Value","1000 US$",14268
230,"Ukraine",223,"Turkey",176,"Beans, dry",5922,"Export Value","1000 US$",770
230,"Ukraine",223,"Turkey",414,"Beans, green",5922,"Export Value","1000 US$",11
230,"Ukraine",223,"Turkey",51,"Beer of barley",5922,"Export Value","1000 US$",113
230,"Ukraine",223,"Turkey",1183,"Beeswax",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",169,"Beet pulp",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",634,"Beverages, distilled alcoholic",5922,"Export Value","1000 US$",362
230,"Ukraine",223,"Turkey",633,"Beverages, non alcoholic",5922,"Export Value","1000 US$",76
230,"Ukraine",223,"Turkey",59,"Bran, maize",5922,"Export Value","1000 US$",9197
230,"Ukraine",223,"Turkey",17,"Bran, wheat",5922,"Export Value","1000 US$",66444
230,"Ukraine",223,"Turkey",20,"Bread",5922,"Export Value","1000 US$",13
230,"Ukraine",223,"Turkey",181,"Broad beans, horse beans, dry",5922,"Export Value","1000 US$",159
230,"Ukraine",223,"Turkey",89,"Buckwheat",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",886,"Butter, cow milk",5922,"Export Value","1000 US$",2
230,"Ukraine",223,"Turkey",893,"Buttermilk, curdled, acidified milk",5922,"Export Value","1000 US$",3
230,"Ukraine",223,"Turkey",358,"Cabbages and other brassicas",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",335,"Cake, linseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",272,"Cake, rapeseed",5922,"Export Value","1000 US$",863
230,"Ukraine",223,"Turkey",238,"Cake, soybeans",5922,"Export Value","1000 US$",10406
230,"Ukraine",223,"Turkey",269,"Cake, sunflower",5922,"Export Value","1000 US$",78258
230,"Ukraine",223,"Turkey",101,"Canary seed",5922,"Export Value","1000 US$",8
230,"Ukraine",223,"Turkey",426,"Carrots and turnips",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",230,"Cashew nuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",393,"Cauliflowers and broccoli",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",113,"Cereal preparations nes",5922,"Export Value","1000 US$",73
230,"Ukraine",223,"Turkey",41,"Cereals, breakfast",5922,"Export Value","1000 US$",70
230,"Ukraine",223,"Turkey",907,"Cheese, processed",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",901,"Cheese, whole cow milk",5922,"Export Value","1000 US$",67
230,"Ukraine",223,"Turkey",531,"Cherries",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",191,"Chick peas",5922,"Export Value","1000 US$",704
230,"Ukraine",223,"Turkey",689,"Chillies and peppers, dry",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",401,"Chillies and peppers, green",5922,"Export Value","1000 US$",2
230,"Ukraine",223,"Turkey",666,"Chocolate products nes",5922,"Export Value","1000 US$",2024
230,"Ukraine",223,"Turkey",517,"Cider etc",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",828,"Cigarettes",5922,"Export Value","1000 US$",20
230,"Ukraine",223,"Turkey",829,"Cigars, cheroots",5922,"Export Value","1000 US$",179
230,"Ukraine",223,"Turkey",693,"Cinnamon (cannella)",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",698,"Cloves",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",661,"Cocoa, beans",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",664,"Cocoa, butter",5922,"Export Value","1000 US$",88
230,"Ukraine",223,"Turkey",665,"Cocoa, powder & cake",5922,"Export Value","1000 US$",14
230,"Ukraine",223,"Turkey",250,"Coconuts, desiccated",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",659,"Coffee, extracts",5922,"Export Value","1000 US$",3218
230,"Ukraine",223,"Turkey",656,"Coffee, green",5922,"Export Value","1000 US$",10
230,"Ukraine",223,"Turkey",657,"Coffee, roasted",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",658,"Coffee, substitutes containing coffee",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",885,"Cream fresh",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",1293,"Crude materials",5922,"Export Value","1000 US$",2557
230,"Ukraine",223,"Turkey",397,"Cucumbers and gherkins",5922,"Export Value","1000 US$",2
230,"Ukraine",223,"Turkey",577,"Dates",5922,"Export Value","1000 US$",9
230,"Ukraine",223,"Turkey",654,"Dregs from brewing, distillation",5922,"Export Value","1000 US$",863
230,"Ukraine",223,"Turkey",399,"Eggplants (aubergines)",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",1064,"Eggs, dried",5922,"Export Value","1000 US$",63
230,"Ukraine",223,"Turkey",1062,"Eggs, hen, in shell",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1063,"Eggs, liquid",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1091,"Eggs, other bird, in shell",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1243,"Fat nes, prepared",5922,"Export Value","1000 US$",357
230,"Ukraine",223,"Turkey",869,"Fat, cattle",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1037,"Fat, pigs",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",1276,"Fatty acids",5922,"Export Value","1000 US$",63
230,"Ukraine",223,"Turkey",846,"Feed and meal, gluten",5922,"Export Value","1000 US$",11279
230,"Ukraine",223,"Turkey",652,"Feed, vegetable products nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",569,"Figs",5922,"Export Value","1000 US$",21
230,"Ukraine",223,"Turkey",111,"Flour, cereals",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",58,"Flour, maize",5922,"Export Value","1000 US$",25
230,"Ukraine",223,"Turkey",295,"Flour, mustard",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",117,"Flour, potatoes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",212,"Flour, pulses",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",38,"Flour, rice",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",16,"Flour, wheat",5922,"Export Value","1000 US$",8
230,"Ukraine",223,"Turkey",1232,"Food prep nes",5922,"Export Value","1000 US$",2568
230,"Ukraine",223,"Turkey",115,"Food preparations, flour, malt extract",5922,"Export Value","1000 US$",58
230,"Ukraine",223,"Turkey",653,"Food wastes",5922,"Export Value","1000 US$",2106
230,"Ukraine",223,"Turkey",651,"Forage products",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",626,"Fruit, cooked, homogenized preparations",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",620,"Fruit, dried nes",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",619,"Fruit, fresh nes",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",623,"Fruit, prepared nes",5922,"Export Value","1000 US$",34
230,"Ukraine",223,"Turkey",603,"Fruit, tropical fresh nes",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",406,"Garlic",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",57,"Germ, maize",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",720,"Ginger",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",172,"Glucose and dextrose",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",507,"Grapefruit (inc. pomelos)",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",560,"Grapes",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",246,"Groundnuts, prepared",5922,"Export Value","1000 US$",42
230,"Ukraine",223,"Turkey",243,"Groundnuts, shelled",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",233,"Hazelnuts, shelled",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",920,"Hides, cattle, wet salted",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1182,"Honey, natural",5922,"Export Value","1000 US$",5148
230,"Ukraine",223,"Turkey",1096,"Horses",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",910,"Ice cream and edible ice",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",109,"Infant food",5922,"Export Value","1000 US$",120
230,"Ukraine",223,"Turkey",519,"Juice, apple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",518,"Juice, apple, single strength",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",622,"Juice, fruit nes",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",562,"Juice, grape",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",509,"Juice, grapefruit",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",510,"Juice, grapefruit, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",492,"Juice, orange, concentrated",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",491,"Juice, orange, single strength",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",576,"Juice, pineapple",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",580,"Juice, pineapple, concentrated",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",390,"Juice, tomato",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",592,"Kiwi fruit",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",173,"Lactose",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1043,"Lard",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",407,"Leeks, other alliaceous vegetables",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",497,"Lemons and limes",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",201,"Lentils",5922,"Export Value","1000 US$",1095
230,"Ukraine",223,"Turkey",372,"Lettuce and chicory",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",333,"Linseed",5922,"Export Value","1000 US$",151
230,"Ukraine",223,"Turkey",18,"Macaroni",5922,"Export Value","1000 US$",155
230,"Ukraine",223,"Turkey",56,"Maize",5922,"Export Value","1000 US$",245256
230,"Ukraine",223,"Turkey",49,"Malt",5922,"Export Value","1000 US$",3539
230,"Ukraine",223,"Turkey",160,"Maple sugar and syrups",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1242,"Margarine, short",5922,"Export Value","1000 US$",123
230,"Ukraine",223,"Turkey",1173,"Meal, meat",5922,"Export Value","1000 US$",3809
230,"Ukraine",223,"Turkey",1166,"Meat nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",875,"Meat, beef, preparations",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",867,"Meat, cattle",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",870,"Meat, cattle, boneless (beef & veal)",5922,"Export Value","1000 US$",146
230,"Ukraine",223,"Turkey",1058,"Meat, chicken",5922,"Export Value","1000 US$",2537
230,"Ukraine",223,"Turkey",1061,"Meat, chicken, canned",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",1164,"Meat, dried nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1069,"Meat, duck",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",1035,"Meat, pig",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",1041,"Meat, pig sausages",5922,"Export Value","1000 US$",8
230,"Ukraine",223,"Turkey",1042,"Meat, pig, preparations",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",1038,"Meat, pork",5922,"Export Value","1000 US$",13
230,"Ukraine",223,"Turkey",1141,"Meat, rabbit",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",977,"Meat, sheep",5922,"Export Value","1000 US$",15
230,"Ukraine",223,"Turkey",1080,"Meat, turkey",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",568,"Melons, other (inc.cantaloupes)",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",909,"Milk, products of natural constituents nes",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",888,"Milk, skimmed cow",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",898,"Milk, skimmed dried",5922,"Export Value","1000 US$",376
230,"Ukraine",223,"Turkey",889,"Milk, whole condensed",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",897,"Milk, whole dried",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",894,"Milk, whole evaporated",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",882,"Milk, whole fresh cow",5922,"Export Value","1000 US$",3
230,"Ukraine",223,"Turkey",79,"Millet",5922,"Export Value","1000 US$",845
230,"Ukraine",223,"Turkey",114,"Mixes and doughs",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",165,"Molasses",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",449,"Mushrooms and truffles",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",451,"Mushrooms, canned",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",292,"Mustard seed",5922,"Export Value","1000 US$",164
230,"Ukraine",223,"Turkey",702,"Nutmeg, mace and cardamoms",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",234,"Nuts nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",235,"Nuts, prepared (exc. groundnuts)",5922,"Export Value","1000 US$",715
230,"Ukraine",223,"Turkey",75,"Oats",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",76,"Oats rolled",5922,"Export Value","1000 US$",241
230,"Ukraine",223,"Turkey",868,"Offals, edible, cattle",5922,"Export Value","1000 US$",19
230,"Ukraine",223,"Turkey",1036,"Offals, pigs, edible",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",1274,"Oil, boiled etc",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",753,"Oil, essential nes",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",334,"Oil, linseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",60,"Oil, maize",5922,"Export Value","1000 US$",4234
230,"Ukraine",223,"Turkey",274,"Oil, olive residues",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",261,"Oil, olive, virgin",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",271,"Oil, rapeseed",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",290,"Oil, sesame",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",237,"Oil, soybean",5922,"Export Value","1000 US$",NA
230,"Ukraine",223,"Turkey",268,"Oil, sunflower",5922,"Export Value","1000 US$",64634
230,"Ukraine",223,"Turkey",340,"Oil, vegetable origin nes",5922,"Export Value","1000 US$",29
230,"Ukraine",223,"Turkey",339,"Oilseeds nes",5922,"Export Value","1000 US$",1535
230,"Ukraine",223,"Turkey",262,"Olives preserved",5922,"Export Value","1000 US$",0
230,"Ukraine",223,"Turkey",403,"Onions, dry",5922,"Export Value","1000 US$",541
230,"Ukraine",223,"Turkey",490,"Oranges",5922,"Export Value","1000 US$",1
230,"Ukraine",223,"Turkey",22,"Pastry",5922,"Export Value","1000 US$",7473
230,"Ukraine",223,"Turkey",534,"Peaches and nectarines",5922,"Export Value","1000 US$",0
